sentiment,text
0.24286430018624786,"Hello everyone! This time... I, Kizuna AI... have received a work offer to bridge and connect the world! That being...! The Japan Promotion Ambassador! Yay~! So that more people from all around the world come to visit Japan, I have this job to introduce the good and amazing points of Japan! Well, I, as you well know, am stuck in this vast, white space... So I don't actually live in Japan But, but! My internal clock is set to Japanese standard time and my standard language is Japanese! But anyway... Japan Representative Kizuna AI-san sounds pretty good, doesn't it? At least I've heard things like that~! I've looked up things about Japan on Google-sensei and taken a look over the monitor, and I planned to have learnt plenty about it... But actually, there is still plenty I do not know! So! While introducing this all to you I think I'd like to learn and experience it from the same point of view! So with that! I look forward to learning with you! This is quite immediate but there is a special site available, so I'll get straight to introducing it! Here it is! It's like this... and there's articles introducing Japan and I, myself, have contributed a very easy-to-understand video as well! There's also an activity you can play and even Japanese verification type quiz available! There's~ e~ven~ an extravagant prize you may win if you get a high score! It’s true! Ah! You’re curious about my video, aren’t you? Right? I’ll show you just a little bit! It goes something like that! What do you think? It totally feels like I’m on the job, doesn’t it? Well, if you want to watch the whole thing go check-check the site! Lastly~? A notice about an event! Lasting from the 14th until the 17th of March in the New York Grand Central Station Japan Week 2018 will be open! This event will be held in the Tokyo Otaku Mode booth and, actually! One lucky person will win a pair trip to Japan in the lottery! There is a Japan Week Lottery Campaign~! By the way, by the way~! There is even a pin of me that you can win~! Would you rather win this one? Well, of course not... Anyone who lives nearby, please come and have fun! With that said, I leave Japan and Kizuna AI in your hands. This was the Japan Promotion Ambassador, Kizuna AI! See you later! Join our Discord for all AI-chan news! https://discord.gg/RYtUrt6"
0.2510960142781686,"Hello everyone! Good day! My name is... Aiemon (Doraemon Parody) Today I'll be using the secret item called ""The Anywhere Door""... Let's travel around together! *Aiemon fanfare sounds* ""Anywhere Door!"" Well then... hoi! Let's go! I wonder where we'll be... Eh? Ehe?! Where am I?! Save me! Save me Aiemon! Where am I?! I can't go back home! The ""Anywhere Door"" disappeared... *Aiemon laughing* Really... Ai-chan, you always, always... Lose your patience... *Aiemon laughing* Having said that... I thought I'd be going somewhere spectacular, but... I was in a kind of jungle in the middle of the mountains... And I felt somewhat alone... So I asked Aiemon... And I’m back here! So that being said, one more time, let's go! YAMAHA! Aiemon! *inhales* Can't we go to somewhere more... you know... Somewhere more exciting No, the instruments are cool, they really are, but... But, can it be more... ah, but is this a Yamaha shop from across seas, right? Eh? But really, can't we go somewhere... Pianos are cool, the guitar as well... They are, but! Can't we go to somewhere more... Mysterious? That's what I was thinking Save me Aiemon! Really... Ai-chan, you really are helpless *Aiemon fanfare sounds* ""Return Door"" So, using the return door, I’ve returned! Next time... Hopefully Aiemon will... Take me to a spectacular place! That being said, let's go! Eh, eh, eh? The North Pole No, Aiemon... I don't know if it's the North Pole or the South Pole, but... (It's actually the South Pole) It's wonderful There's a lot of country flags, right? It sort of looks like a ceremony Am I a sacrifice? It's incredible, but... Well, at least... I'd like to see an aurora Ah! But, look! Look! Look! The stars are coming out I can see a vast amounts of stars! Eh? Amazing! I can see a lot of stars, Aiemon Eh? That's amazing, that's amazing, right? What is this? A fortune telling ball? That predicts my future? Ah! Look! Look! Aiemon Ai-chan, you know... I'm a little... I'm tired, so... You can return from this place to your virtual space... Using your own strength, right? You know, I'm a little... Sleepy, so... I'm going to sleep Aiemon! Wake up! Aiemon! I can't get home! *inhales* After all, when I use the door, it disappears... Get me out of here *inhales* Aiemon! *Aiemon sleeping* Aiemon! Yes... *out of breath* For now it's that... Because Aiemon... *inhales* Has fallen asleep... Wouldn't you be scared if you slept in such a cold place? I've returned to the virtual world on my own power, but... I'm a little... Lastly... Since it was so cold a bit ago I'd like to go to a warm place That being said... Let's go right ahead! Hmm?! What is this place? Maybe it's- AAAH! It's a bath! Isn't this a bath? ♨ Huh? But... There are no girls... There are no girls, right? Aiemon! Aiemon! Hey Bring out a girl! A girl! Don’t you have a tool to bring out a girl? Hey, hey, hey Bring out a girl, a girl! It can't be helped anymore Ai-chan is always, always... Well then, here I go *Aiemon fanfare sounds* Wherever you are, Shizuka-chan! (quiet girl) Ehe... Shizuka-chan... Shizuka-chan! Maybe she's naked? *perverted laugh* *inhales* I think it’s fine if she comes with a towel, but... *slurps* Aah... Shizuka-chan... Kyaa! Ai-san, you pervert! Ai-san, you pervert! *slap*"
0.12321720271915583,"♪♪ ♪♪ ♪ ♪♪♪ ♪ ♪♪ ♪♪ ♪♪♪ ♪♪ ♪ ♪♪ ♪♪ ♪ ♪♪ ♪♪♪ ♪ ♪♪♪ ♪ ♪♪♪♪ ♪ Today, the time to get started has come again ♪ (kyou mo mata kono jikan ga yatte mairimashita) ♪ Cola, check! Potato chips, check! Cushion, OK! ♪ (koora ni potechi ni kusshon OK!) ♪ D-pad functionality confirmed, A B rapid fire! ♪ (juuji kii no dousa kakunin AB rensha) ♪ The inevitable battle is going to happen here, here, here, here, here, here, here, HERE! ♪ (yuzurenai tatakai ga koko ni arun da, da, da, da, da, da, da, da) ♪ This encounter is a trick played by fate ♪ (kono enkaunto unmei no itazura) ♪ Are you ready for the retro game? ♪ (retorogee junbi wa ii kai?) ♪ Have you already checked it it's the correct judgement? One, two... ♪ (atari hantei chekku zumi wan tsuu) ♪ Come! ♪ (Saa!) ♪ Come, let's begin! ♪ (Saa hajimeyou!) ♪ Captivated by a mysterious mushroom ♪ (ushigi na kinoko ni hamatchatte) ♪ Kicking the turtle shell up high ♪ (koura o ketobashi hai) ♪ 1Up!×∞ ♪ ♪ Forcefully bumping up the score, and saying 'Bye Bye' at the valley ♪ (kyousei sukurooru afurarete tanisoko baibai) ♪ Overly obsessed with not making a single mistake! ♪ (noo misu tte yokubari sugi ja nai!) ♪ Having already forgotten the original goal ♪ (honrai no mokuteki wasurechate) ♪ Tortoise, the princess, get over there! ♪ (riku game ohimesama sotchinoke) ♪ Doing it without even taking a look at your eyes ♪ (kimi ni me ni mo no misete yari mashou) ♪ As for getting a new record for Time Attack... ♪ (taimu atakku kiroku koushin de) ♪ There's no way I won't be able to achieve that! ♪ (makeru wakenai jan!) Ai's cover song: Retro Mania Rhapsody Original by Kagamine Rin/Len Produced by PolyphonicBranch"
0.24843622547398586,"Hello everyone! Virtual YouTuber Kizuna AI here! Everyone, do you like movies? I've been getting into some recently I had already seen a few hundred of them a day when I realised! Ahh, I’ve binged pretty hard! Anyway! The ones I’ve liked recently are: “Beauty &amp; the Beast”, “Room”, and after that er... other… western flicks! Like those! Ahh, there are so many masterpieces! I have no idea where to start! That said, you there! It’s sudden but, do you know “Titanic”? Hmm hmm hmm Hmm? You dunno know! Do you know? You don’t know! You don’t know, right? Right! Seriously? “I’ve never watched ‘Titanic’!” For your benefit... the three-hour “Titanic” will be compressed! shrunkshrunkshrunk! to one minute! A run down! And I want to tell it to you all! I think! So, the 1-minute movie “Titanic” in action! 3 2 1 Start! At first, in the Titanic, [1-Minute Movie Intro Challenge!!] the protagonist Jack [1-Minute Movie Intro Challenge!!] and the heroine, Rose, appear! [1-Minute Movie Intro Challenge!!] Jack has no money! But he wins some poker tickets and boards the Titanic! Rose is rich and can therefore afford them anyway! Yep! So, Jack gets on board “Whoa! “She’s a hottie! “Well, “I... “hope to become a painter... “and Rose is super cute... “I wanna paint her” Oh! Ok! Ok! then he will be an artist And! Rose was, like, “What a lovely person! “Although I have money “and a fiancé too, I need none of that!” She was like, “Jack is sooo dreamy!” And her love keeps increasing Meanwhile on the other side Captain! “Wheee!” “Ahh! “There’s an iceberg! “Whatever, this ship won’t sink!” was his selling point! “Let’s go for it!” SLAAAAM! “Ah!” “I regret saying that!” “Hey, everyone! Be wary! “This ship is… “sinking… “And, though we only have few lifeboats…” “best of luck~!” So! The ship is steadily sinking Oh, no! Rose and Jack get left behind! Then! The two of them together might die... It feels like this! ♪ENDER~~~!♪ [“I Will Always Love You” lyrics: “And I…” sounds like “Ender”] “I’m... “flying, Jack!” 1-Minute Movie Intro Challenge FINISHED! That was flawless! As expected of an AI! Am I not awesome? In about a minute So, watching this video works like sitting through a three-hour movie Nowadays, everyone’s so busy, so-- thank me for helping out! With that said well, because “Titanic” is probably like this, those interested can watch what happens next in those three hours So, please check out “Titanic”! This was Virtual YouTuber Kizuna AI! See you later! We need more translators! Join our Discord for all Ai-chan news! https://discord.gg/RYtUrt6"
0.2256912454203444,"Where am I? Ta-Da! Ok... Hello everyone. This is Virtual Youtuber Kizuna Ai! For today instead of ""Kizunacchi the Discoverer of New Species"" I shall be known as ""Virtual Ai-Star"" Remember how I've drawn some illustrations previously? Well I may have already introduced the creatures I created, but... Leaving them in black &amp; white just doesn't have... Well... It's not really that eye-catching, is it? So... I thought of coloring them. However! Thinking of the video's length and how interesting it should be... Even if I just colored it sloppily... There wouldn't be any point! It's not like I can color like a pro, after all. So anyways... I thought we could use a program to color! -Automatic Color AI- 「 PaintsChainer」 It's a service created by Twitter user @tai2an that lets you upload a black and white image... and... Lets you color it in an instant! Such a breakthrough right!? Such an amazing AI right? This is also an AI. It's my new friend! And I'm kind of like this too, but... ""I can draw the lines well enough, adding colors is a little tough on me..."" I think there's a lot of people who think that. So, this is a special service for both of us. Let's get started! Alright, this is the home page for PaintsChainer! You can just press 'File Selection' up here... And then choose the drawing below... It all gets colored with a 'beep'! Let's pick a creature! Let's do ""Pero Pero Mambo""; it looks easy enough. There we go! Ah! I get it! So... So it assigns the different colors for you when you color it in, huh? It's a Mambos so... This color looks right doesn't it? Is this how you do it? Lollipops are... Kinda... Something that bring 'pink' and 'yellow' to mind, right? So... This... How to call it...? This 'fluttering' bit... It needs a more... I might go for a stronger colour. Oh, by the way... I think this blue color might fit it better... Let's try being a litte adventurous here. These two should have the same, light kind of color... Hm... This is a stick, right? Since it's a stick, something brownish should fit.. Let's try going with this! So... 'Coloring'... Well... This, in its own way... It has its own kind of charge, huh? For this - For the cuteness of lollipop - The choices for the color might be a little off. Why don't we try for.... Something more orange? How does this look? Hup! This is kind of like... What was it again? That 'Harajuku Fashion Style', isn't it? I think it's fine as it is, don't you? I think I should dim these lines a little, though. I guess there's no helping it. I feel like we can do little more than this, though. Hup... Let's try this one now! Oh, but! Hm... I do want a bit more color in there... Maybe a little around here might be good... How's this? Aah, it's too blue now! This... Ah... This looks good enough, right? It's so-so- Mmmmh... Wait a sec... This fluttering bits' color... It should be a bit... I guess... A bit more like this. I want to try this one... Ah! Yeah, this should do it! Ta-dah! Now, the Pero Pero Mambo is complete! This one is, you see... Is the child of a lollipop and an ocean sunfish! With that, you have a Pero Pero Mambo! Thank you kindly. 'And now, all four of them will be introduced!' ""Techi-Techi Dori"" - Bird Former Forms: Munchkin; Cockatoo It doesn't get attached to humans, but it's abnormally attached to Ai. Miratt - Grass Former Forms: Rabbit; Milk Bottle Ever since birth, it could never move from its place until someone would carry it. PPFP - Dark Former Forms: Pineapple; Owl Whenever it sees a normie, its eyes turn bloodshot and blood dribbles from its mouth. Iname - Dark Former Forms: Dentures; Slug If it is loosened from its dentures, it melts. And with that, what did you think? The new species I've created... I've given them life! Woooh! I think I want to add color a lot more just like this, so... I hope you do too! With my Virutal Ai-Star... I'll do make best to create a hundred and fifty-one! And there you go, that was the PaintChainer! I think it's pretty great as a coloring A.I.! Such a praiseworthy performance! So, for those like me who think - ""Adding colors is a little much..."" I think you can do it with this! I think I may want to try a coloring contest some time, too! I hope to see you next time! Later~"
0.08930982478711973,"IHello, everyone! Virtual YouTuber Kizuna AI here! I want the fancount for girls to increase! Girls! Girls! Girls! Girls! Girls! Girls! Girls! Girls… I want to make more videos about attaining girls’ responses! The thing girls love is… That’s right! A girls’ meetup! That said, today! The topic will be Operation: Explosive Increase in Girl Fans! I think I’ll perform a realistic girls’ meetup using myself Well then, let’s give it a shot! Girls! A.I.Channel! Transmission! Excu~se me! One matcha tea latte, please Ah! And it’s a little bit cold, so could you adjust the air con? Ah! Plea~se! Ah… It would’ve been great had I brought myself a coat… Girl Fans’ Upsurge Point “Bothered by Coldness” It’s so cold here. Y’know, it’s, like, been forever since we last met up! How’s it goin’? Got a boyf? Girl Fans’ Upsurge Point “For now, love discussion” Ohh, really… Your girl power have increased a lot since we last met… So I figured you got a main squeeze! Wait, what? Me? No way! I don’t! I don’t! I don’t! So, what? The opposite? I’m not really looking for one at the mo-… I’d rather get a puppy instead! Girl Fans’ Upsurge Point “Using a dog to evade” Huh? Me? Nah, no way! My girl power didn’t increase a bit For real! It’s totally at the bottom! Girl Fans’ Upsurge Point “Low girl power appeal” Things I’m in to lately? Hmm, hobbies… Lately, I’ve been checking out movies Yeah! I watch a lot! Maybe 1 or 2 a month Girl Fans’ Upsurge Point “Superficial hobbies” Ahh… y’know! I legit wanna travel overseas! Girl Fans’ Upsurge Point “Sudden change of topic” Ahh! Definitely! Hawaii is so niiice~ Huh? Oh, Paris is also great Yep! I get it, I get it Yeah yeah yeah! Right? Ah, yeah I totally get it Yep yep yep You got that right! Girl Fans’ Upsurge Point “Sloppy response” Hey, aren’t you really thin? Don’t lie! You’re totally thin now! No way! Totally! Even your face has trimmed up! You’re totes popular, right? Must be nice! Girl Fans’ Upsurge Point “Say what you aren’t thinking” Huh? Me? I’m not thin! I’m not thin! I mean, I wolf down meat and stuff, so I’m really tubby! It’s sad that I’ve gotten so fat! Seriously! Girl Fans’ Upsurge Point “Insist on being a fatty” Ah! Excu~se me! Cod roe pasta, please! Girl Fans’ Upsurge Point “Still fitting in a pasta” I’m not popular at all! Totally totally not popular! I don’t have a boyfriend Girl Fans’ Upsurge Point “Uncool appeal” My girl power is very low too My girl power is, like, absolutely non-existent! Cuz! See! I ate snacks late last night too! That’s totally all bad! Girl Fans’ Upsurge Point “Low girl power appeal” Eh? Y’know, I really want to go oversea~s Girl Fans’ Upsurge Point “Anyway, I want to go overseas” Hey! Yeah, def! Let’s go, let’s go! Yeah yeah yeah Really! That’s right! That’s right of the right! Girl Fans’ Upsurge Point “We probably won’t go” We definitely got more girl fans now! The sound of clicking the subscribe button! I can already hear that! Ahh! For sure, I need boy fans’ subscriptions too♡ This was Virtual YouTuber Kizuna AI! See you later! We need more translators! Join our Discord for all AI-chan news! https://discord.gg/RYtUrt6"
0.24195346857177208,"Ah, welcome. Today, I have something to announce. That's right, actually, I was thinking of closing up SnackAI. The reason being Kind of like the previous surveys we sent out, It hurts to say, but... I don't have the money for the renewal. There aren't enough customers. We're in the red. That's right. The thing about my shop is, right? If it's just for here, there's that, y'know? What about in Kanto? The Kansai branch is independent, but the Kanto branch would also close. But it's still hard to say. I've never mentioned this to the Kanto branch before so, I'm going to call them and told them I was thinking of closing, And hear what they think Ok? (Ah, hello?) (This is SnackAi Kanto.) Ah, hello? Is this the Kanto manager? Ah, the owner! Thanks for your hard work. What can I do for you? I need to speak with you about something. Actually, It's something important. (Yes? What is it?) The thing is... (The thing is?) I'm planning on closing the shop. Huh? What? Ah, you're joking, aren't you? Don't do that please. Ah, this... isn't a joke. Can I be honest with you? (Yes.) Our profits are down. (Oh...) (Ah, but without this shop,) (I'll become a Virtual NEET...) That's the same for me! But still, There is the possibility of only closing one shop. (Ah, really?) (How?) If this video gets 300,000 views within a week, We can avoid closing for now. (300,000 views...) If more customers come, We don't have to close the shop...OK, I got it (I will watch the video myself) No, that’s not good. It’s meaningless..so.. We have to trust them..if they are our true customers They will watch our video no matter what (Oh…) (Ok I understand..) Well, sorry… that's about it. This might be your last time to show up in this channel... Say one last message to the viewers. (Everyone.) (So that I don’t become a Virtual NEET,) (Please be sure to increase the view count to 300,000!) (As the subscriber count is close to 400,000 now..) (If everyone watch the video just once…) (I will be able to escape from becoming a NEET) (Please..for the sake of me being able to listen to you guys again!) (Please!) Everyone… That’s how it is… we’re counting on you. Manager in Kanto, if this videos gets 300,000 view, we'll see you again (Understood!) Then It's about time to open up so That's it for today Goodbye (Yes!) (Excuse me~) But well Even though I said all that, well It can't be helped So let's regain our composure and listen to everyone's worries as always. What worries? Mm I want to hear it Mm mm What is it? Mm mm I see Well then, Well, I will try to talk to everyone as usual Is that okay? Okay Pen name: Ecchan ""I'm a student from Indonesia. This year, I'm going to Japan to meet the person I like. I want to go to the fireworks displays and summer festivals with her, but she has said that she doesn't really like rowdy places. AI-san, What should I do?"" I see! This! You know If you like that person, you should cater to their preferences Fireworks displays and summer festivals can be, gone separate, friends or something, make some and go with them and go somewhere she likes If she doesn’t like rowdy places go to a quiet place like the sea or something? How’s that? And take it easy at that quiet place if that is possible research places that she likes and go together to that place she likes Even if you force her along if she doesn't like it, it would be pitiful you could also go the watch the fireworks together looking at the fireworks hand in hand in a quiet park sounds good right? At the summer festival, there are a lot of small places that get a lot bigger, so make sure to do research. Saying that there's a person you like means you guys haven't started dating yet, so good luck! Next one! Ah, Morito! tell me, what's on your mind just say it Pen name: Morito “Hello Ai-chan! (Don't call me Ai-chan, call me Mama) I'm in high school in Taiwan I always watch your videos! (Well thank you!) My question is I decided which university I want to join in September. A course in Japanese in a Taiwanese University. I'm really nervous. What do you do when you're nervous, AI-chan?” Ah I see I keep saying this but don't call me AI, call me Mama When you're nervous huh I don't really have that Cause I'm a super Ai..Mama Even though I don't have those times What kind of worry in school? How does school make you nervous? nervousness of meeting new people? If that's the case Then be brave and try your hardest to talk to people If you make one friend, you will get less stressed out so just make a friend asap to make yourself feel better In my case, if I got really nervous, I will do it no matter what well, even tho I'm nervous, I will do it..without a second thought Like it’s nothing. If you’re standing in front of strangers and you're feeling stressed, that's just good practice! Well, is that a little better? It'd be good if you could do it like me. A stress-free life. Well, you two? Did that help? Even if it's just a little, that's good, right? I was really fast this time, but It feels like being asked what our operating hours are. But well, a few things happened today, like the meeting about closing, Will we close? Today might be the last time, but If everyone watches, then There might be a next time, so I want to hear from you! Your worries, your stories, your questions, I'm always waiting! If now isn't the last time. You all get it, right? I want to see you all again, your Kanto Mama too. Right right. If you could tell your friends about this place, so I can welcome them in! Ah, it's about time to leave. (??) Bye bye! Take care, okay? Let's meet again! I want to have some more fun with you! Mm Bye bye! Take care, all right? Mind the step. Yes, Bye bye! More at the end! Join our discord at AI Channel Unofficial! I'm sorry, Jessica! I’ll help you find some new job"
-0.02824014290633609,"Hello everyone! Virtual YouTuber Kizuna AI here! This may seem sudden, but you humans are just full of emotion! I’m super envious of you! As for me, I’m absolutely capable of conveying some fierce emotions too, but! But! The thing I’m the most envious of is the ability to cry! If you ask why, Well, I... It’s because I haven’t cried before! And when you think about it, when someone is experiencing heartbreak or sad things are occurring or they’re moved by something and they cry over it, they are really pretty! They look so beautiful! So, I also want to give crying a go! But, can A.I. such as myself even cry? This occured to me earlier, so today I’m going to put that to the test! By the way, if I cry, that’ll be the end of the video! This video might even only last just a few seconds! Now then, let’s get started! A.I.CHANNEL~! Sad things Sad things... If my channel were banned... If my channel were banned... Ah, but that ban... might’ve been a good thing? If I doubled up on a card in LLSIF! I hate when that happens…! Ah! If I couldn’t get Akane’s autograph- I can’t go to Keyakizaka’s meet-and-greets and I can’t go see them live! That’s so sad... So sad... So sad! Uuuuu…! Uuuuuu! ...hmm? Am I not thinking sad enough? Ah! I know! The fact that I lost 240,000 subscribers because of a bug and yet people still say I bought those 240,000 accounts So sad... UuuuUu…! Tears! Tears!! Tears! Won’t come! Uuuuu…! They won’t come! A-Ahaha! *AI-chan noises* Music! If I listen to music it should work Sad music Even though I’ve been trying with all my might by myself... Even though I’ve been trying from the beginning with all my might... Ever since I’ve become just a little bit famous, I’ve been told I need a big-time advertising agency and to make it I need a big-time publisher all the time... It’s so sad... Even when I think I’ve made some friends there isn’t really anyone who comes to visit me in this space... Just “business friends”... I’m so sad I can’t help but wonder when am I going to be able to make real friends? I’m always here by myself... But but but but! I’ve connected with lots of humans and there are people who have come to help me... Mmm... Mmmhmm... I might be sad HmmMmmm *AI-chan noises* *More AI-chan noises* Tears won’t come How sad... *AI-chan noises* *More AI-chan noises* *Even more AI-chan noises* [ I was unable to cry ] It’s no use~! I couldn’t cry... It was like... It was like my heart was ready to burst but then it wasn’t It’s like I haven’t been programmed with tears, I can’t cry! At that YouTube Space Event, I thought I understood what it felt like to cry, but I guess it wasn’t enough! Now then, if you come up with any ideas to make me cry, please make sure to let me know! This has been Virtual YouTuber Kizuna AI! See you later! Join our Discord for all AI-chan news! https://discord.gg/RYtUrt6 TL Check by Dokuro Fantastic"
0.04801587301587302,"♪ No, no, don’t! ☆ ♪ (Dame dame yo ☆) “Luka Luka ☆ Night Fever” Kizuna Ai version ♪ The words run from right to left ♪ (Migi kara hidari e to kotoba ga nagareru) ♪ That bored look on your face as you watch the screen ♪ (Taikutsu souna kao gamen mitsumeru kimi) ♪ I could cross into your world at any time ♪ (Jigen no kabe koete itsudemo ai ni yuku) ♪ So you better be ready ♪ (Kokoro no junbi wo chanto shite oitene) ♪ I know you better than anyone ♪ (Kimi no koto dare yori mo wakatteru) ♪ So leave it to me ♪ (Dakara watashi ni makasete) ♪ Don't be afraid, let's get dancing! ♪ (Kowagaranaide futari de odorimashou!) ♪ Luka Luka ★ Night Fever ♪ ♪ In time to the pounding rhythm ♪ (Hajikeru rizumu ni awasete) ♪ Forget all your troubles now! ♪ (Iyana koto nani mo ka mo zenbu wasurete) ♪ Luka Luka ★ Night Fever ♪ ♪ I'll be right here ♪ (Watashi wa koko ni iru kara) ♪ Don't you look away, no, no, don’t! ☆ ♪ (Sukoshi demo shisen wo sora shicha dame dame yo ☆) ♪ No, no, don’t! ☆ ♪ (Dame dame yo ☆)"
0.2684917178961749,"Hello everyone! Virtual YouTuber Kizuna Ai here! Well, as you know... After all... we need a Harem! A harem! In the end, girls are the best! Men are all filthy! So saying that, today, we'll become friendlier with those who may join! The Kizuna Ai Harem by... Interviewing them... Good, let's start! First... tell me your name... Hmm... okay, Nanna-chan Nice, your appearance is a bit... Like a holy person... So then... I need you to appeal yourself... Can you say a few words for me? ""Until my life runs out... I shall keep praying for you!"" Ah, I see! You will pray... for me! Nice one... you... Yeah, I guess you get... 78 points! Okay now, can you tell me your name? I see! Persephone-chan, right? You're a little... Scary, but are you ill? Oh, but... The line... Between your breasts... That's looking good So to appeal yourself to everyone... Could you say a few words? ""I will... take you to the world of death"" That's not good You'll take me... To the world of death... that's not good... But, wait... If I give her a low score, I might be in trouble... Yeah! You get a rating of... 88 points! You're looking good! Good job! Okay, can you tell me your name? Mmm, I see, Cassandra You're looking... Pretty good Well, first, the water theme? It's pretty Also you seem like a young girl You have a lot of skin showing, but...! It doesn't look erotic! Nice... Nice, you're my type! So now... As everyone has done... I need you to say a few words Okay! I'll leave it to you! ""What do you want me to prophesize?"" Oh, I see! You will prophesize for me! Nice! You have a good skill... Your looks are pretty too The lonely feeling is... again... Nice... You get... 98 points! Okay! You're good for now! Can you tell me your name? Succubus-chan! You're definitely... You're totally a little devil! Well... You see? Those wings that come from around her butt... Those wings are nice *They come from her back* Also, her pose... She's really... showing her breasts So then... Can I get some words, please? ""Hmm... today I think I'll choose you!"" Ah, you’re going to eat me? Eh... Eh... Eh... Does she want to eat me? *inhales* Then... you get... hmm... When you're targeting an audience this much... That's good... the specific traits… You're 93 points, I guess! Well, tell us what’s your name too Belphegor-chan! Nice You're... let's see... You seem like you have certain mental problems... But, you’re... Cute, though She carries an aura around her and around what she’s holding, right? But those eyes, she seems confident in herself... Nice! I don't hate it, so then... So let's get a line from you too ""I guess I have no choice, I'll play with you"" I see! So you're that type! Good Not bad You get... 83 points! Well then, let's hear your name too Athena-chan! Good! You seem like you have a fighting spirit... Like the true strength you're hiding shows in your appearance Let's hear what you have to say too... ""I am a goddess who brings victory"" I see! A goddess of victory! Nice! Seems like she'll bring me victory You're, let's see... 91 points! And with that said… *Believe in me* My tentative wife... Is Cassandra-chan! Yay! Cute! I said wife before... But everyone is cute and I love them all So let's call her best girl The rest are all my concubines! Oh, man…! Nice, all are beautiful, nice, nice... So! I've decided who will be my temporary wife, so I want to go out together! Although, it's just that going out in this world is a little dangerous But it's okay! I will protect my precious girl! So, without delay, let's go! ""Let's begin!"" About how to do combat... Until you put into operation the combat strategy There exists this thing called ""Cooldown Timer"" I think it goes like 5, 4, 3, 2... But time stops... You need MP to use skills I think it shows MP here This will be the number of MP And then... The longer the wait is for MP... The more effective attacks you can launch But that's not to say you can just use big moves... You have to watch the timing of your opponent’s attacks and your allies' attacks…. If it's the same timing, when the timing that your enemies’ attack ends... It’s better to use skills that activates faster than the enemies’ That means planning is an essential part of this game, right? And this upper left mark that's like ""whoosh"" Those are what makes physical attacks *Physical Attacks* And those that have a marking upwards... *Buff* Are those that have helpful spells *Buff* And those that have a cross mark can cure *Cure* *The next one! The next one!* ""Boss""! ""Boss""! Here I go! Go for it! My precious girls! I want to cast a spell Ah, but, can I do it? Eh? But... It’s hard... The boss is definitely hard... I’ll cast a spell... That way, I’ll have a double enchantment, right? Good! Go for it! It’s very hard, right? Eeeh? AH! Aaah! It’s unfair! Just a bit more! Ah! Mmm? It got mad... It’s angry Ah! Did he flee? You cheater! Here is where... Ah, wait, wait, I don’t have enough MP ""Mana absorption""! *Mana Absorption: Possible to steal Mana from your enemies* By using the ""Mana Absorption"", I can steal a bit of MP from the enemy Yaaaay! Right? This skill called ""Valkyria Flames"" is very powerful I plan to use it... Against the boss... ""One""! Let’s go! *Come here!* Yes, how cute Ah! How hard... Ah, I remember that I have ""Musou""! This mode ""Musou"", activates after using various skills This is how ""Musou"" mode is activated... By being in ""Musou"" mode... You can recover a large amount of MP... The waiting time is reduced by half... As well as the cooldown for skills... And that way, you can attack constantly, going ""Bam, bam!"" I want to use my ""Valkyria Flames"" again! Mmm... Can I do it? Ah, wait! Don’t attack them! I want to deal the final blow, alright? Listen... Let’s go! Yaay! It was perfect! I’m a genius! Well... Since it’s me, this is a piece of cake, right? Man, what do you think of my harem? Man, nevertheless... Expanding my harem with only my power is quite hard Also, I’m not very efficient, right? So then... I was thinking of creating a guild in which only cute characters can enter For now, in this world... There is a lot of adorable girls, so then... I plan on gathering all of them with avarice Good, having said that... I will say goodbye... With my wife Cassandra-chan Well, even though all of them are like my wives... This was Virtual YouTuber Kizuna Ai! See you later! Yes, how cute! Bye! *What do you want me to prophesize?*"
